tweet,user_id,date,key_word,like,retweet
"@AlvaritoMorales @ESPNmx ni Netflix cobra tan caro, al final se terminarán arrepintiendo y firmarán con ESPN o Fox",2223886944,2016-06-22 18:25:37+00:00,0.0,2,0
"@_CHIVAS_TV la app tendrá soporte el Playstation, Apple TV??? Como netflix?",124656436,2016-06-22 18:10:25+00:00,0.0,0,0
Es un buen momento para que @NetflixLAT agarre y siga @vinylHBO,23216769,2016-06-22 17:44:20+00:00,0.0,2,0
"#SiMeQuieresVerMuyFeliz puedes prestarme tu cuenta de netflix, porque la mía se la apropió mi hermana :(",114035822,2016-06-22 17:28:23+00:00,0.0,2,0
"@JesicaStorms @NetflixLAT lo es!!! soy super fan, quise mucho a Yolanda. Me alegro mucho de conocerla.",14378372,2016-06-22 17:23:59+00:00,0.0,1,0
"@NetflixLAT no quiten la serie de @LaSeleccionCo este 15 de julio, apenas voy en el capítulo 22. Déjenla unos 15 días más.",126701879,2016-06-22 17:23:06+00:00,0.0,0,0
No que el 18 de junio de 2016 se estrenaba la temporada 12 de grey's anatomy en en mexico @NetflixLAT,188076113,2016-06-22 17:12:03+00:00,0.0,1,0
Chicos que disen que vea Supernatural o no 😓 esque me da ganar de verla en Netflix pero la busco no me sale 😢 https://t.co/gzGSj57F1j,4903302511,2016-06-22 17:09:37+00:00,0.0,4,1
"@darkar_alatriz iTunes seria una gran opción... Aunque tambien sugeriría estar en Netflix/ClaroVideo por ejemplo...

Nomas digo! Saludos",94830492,2016-06-22 17:03:04+00:00,0.0,0,0
Quiero ir a Disney🏰😍 https://t.co/Y59bqdHMyk,876066848,2016-06-22 16:56:56+00:00,0.0,0,0
River es una chulada de serie! Véanla!  Solo son 6 capítulos pero la historia es genial !! Gracias tío @NetflixLAT,56778638,2016-06-22 16:55:28+00:00,0.0,0,0
A veces me siento excluido por no haber sido niño disney :'(,324574087,2016-06-22 16:08:01+00:00,0.0,0,0
"Hace un mes tenía muchos planes para mis 20, ahora sólo quiero ver OITNB ese día, la netflix.",153182282,2016-06-22 16:04:16+00:00,0.0,0,0
@OmarVelazquezM ¿está en Netflix?,371975123,2016-06-22 15:35:16+00:00,0.0,0,0
Estar en el lugar justo y el momento exacto #luckyme @OITNB @NetflixLAT #MexicoCity @stregishotels https://t.co/lKprwcUBPW,175145614,2016-06-22 15:31:48+00:00,0.0,11,0
Todavía siguen promocionando la nueva temporada de #OITNB Y yo yo ya termine de verla @NetflixLAT @netflix when is the 5th coming?,2809187247,2016-06-22 15:25:51+00:00,0.0,0,0
Lilo es la niña más triste que Disney ha creado.,1321719048,2016-06-22 15:02:10+00:00,0.0,1,0
#SiPudieraRegresarElTiempo no estuviera con mi docena de gatos viendo Netflix👀 https://t.co/Me8Eczsfu4,90946457,2016-06-22 14:31:08+00:00,0.0,2,1
"#AEstaHoraMeFalta una buena taza dw café, pan tostado con mermelada y @NetflixLAT",233703049,2016-06-22 14:11:37+00:00,0.0,0,0
"""Me voy a Disney"" y estas son sus reacciones 😂 #dude #moralmenteincorrecto https://t.co/AFDz6mbcrP",549807331,2016-06-22 13:59:43+00:00,0.0,0,0
"@aldoBMx también al mezcal, al whisky y a Netflix. 😩",191679888,2016-06-22 12:37:12+00:00,0.0,2,0
Alianza @Disney - #OvcCancun-@DolphinDiscNews por estreno de La Película #BuscandoADory https://t.co/yuBtXS2HCk,469524482,2016-06-22 08:42:55+00:00,0.0,0,0
"@Jedidude1 no te asustes, siempre he sido Emmo. Y lo sabes. Jaja
Mejor ya dime algo bueno que pueda ver en Netflix o algo, ándale no robes.",137825295,2016-06-22 06:50:40+00:00,0.0,0,0
"así nos saludamos todos en Iztapalapa, la netflix. https://t.co/V1KFYG5oOA",369854998,2016-06-22 06:23:17+00:00,0.0,0,0
#SiTuMeQuisierasBien podríamos aplicar Netflix &amp; chill viendo #GOT,326063535,2016-06-22 06:10:21+00:00,0.0,0,0
Me duermo o pongo netflix o sigo jugando xbox🤔😂,406526922,2016-06-22 05:48:38+00:00,0.0,1,0
@MsJackieCruz Te amo más que a @NetflixLAT,392438108,2016-06-22 05:48:05+00:00,0.0,1,0
Subtítulos en español. 👏🏻 #Netflix,318266655,2016-06-22 05:47:47+00:00,0.0,0,0
Ya me mame los datos móviles con el Netflix,728940834,2016-06-22 05:41:36+00:00,0.0,2,0
"Tengo todas las rayitas y funciono súper bien, voy a dejar que entre a netflix para apagarme -mi wifi ✊🏻✊🏻✊🏻✊🏻😾",838853636,2016-06-22 05:33:14+00:00,0.0,0,4
Más Daredevil por favoooooor @NetflixLAT,940685390,2016-06-22 05:22:07+00:00,0.0,0,0
Tengo ganas de maratón de clásicos de Disney 💖,234679478,2016-06-22 05:14:36+00:00,0.0,0,0
Es la última vez que me duermo con el celular en netflix,103725631,2016-06-22 05:13:47+00:00,0.0,0,0
@cyberpostpunk además ya está en netflix,76335520,2016-06-22 05:12:18+00:00,0.0,0,0
La netflix jajaja https://t.co/zUQHdm8eG5,251210147,2016-06-22 05:05:01+00:00,0.0,0,0
Película que recomienden en netflix?,97531047,2016-06-22 05:00:58+00:00,0.0,0,0
@NetflixLAT por qué no tienen hsm entre sus películas?,365664163,2016-06-22 04:45:54+00:00,0.0,0,0
¿Alguna sugerencia de películas o series en netflix? 📢‼🤔,140499474,2016-06-22 04:44:04+00:00,0.0,1,0
Pq juegan con mis sentimientos diciendo que la temporada 12 de greys anatomy ya la iban a subir hace días a netflix y aún no hay nada💔💔😢😢,205502118,2016-06-22 04:37:13+00:00,0.0,2,0
Netflix es lo único que me consuela,735588230,2016-06-22 04:28:22+00:00,0.0,0,0
No mamen @NetflixLAT van 2 días que no se logra conectar al servidor y mi adicción a sus series es potente. AYUDA,21891397,2016-06-22 04:21:44+00:00,0.0,0,0
"@_missamnesia Asiiii🙌🙌, no había entendido, pero ahora tiene sentido todo jajaja, A seguir viendo NETFLIX con audios originales",195517456,2016-06-22 04:08:27+00:00,0.0,0,0
"Viste alguna alguna serie o película que hayas amado de Disney? Si asi es, cual? Saludos de México ✌#RespondeTwistter",719426209,2016-06-22 04:06:22+00:00,0.0,0,0
"Me choca que Netflix me pregunte si lo sigo viendo, ¿no confía en mi o qué?",40026966,2016-06-22 04:06:17+00:00,0.0,3,0
Me quedé viendo Netflix todo el día y no fui al gym 😩,2454261396,2016-06-22 04:04:27+00:00,0.0,0,0
En netflix! Ufff la vi a los 9 años. 😍 ★ Legend (at Hogar Suárez Pérez Gasque) — https://t.co/E1QysJlbnt,768945,2016-06-22 04:03:04+00:00,0.0,0,0
"Para que luchar por algo que no vale la pena, mejor me siento a ver series en Netflix.",178039501,2016-06-22 04:02:35+00:00,0.0,0,0
Yo siempre con todo lo que veo en Netflix https://t.co/sbwCV78fzE,348773946,2016-06-22 04:02:33+00:00,0.0,0,0
"Netflix,eres el amor de mi vida. ✨😍",1125434558,2016-06-22 04:00:41+00:00,0.0,0,0
"Hay algo mejor que tarde de Netflix? 

Si, tarde de Netflix acurrucada con bae 👫",383504738,2016-06-22 03:46:58+00:00,0.0,3,0
"""@ExpansionMx: Buenas noticias para los 'adictos' a las series de Netflix https://t.co/NWy0HmF0vL"" @_elcasti",109420453,2016-06-22 03:26:27+00:00,0.0,0,0
"Mis vacaciones se están resumiendo a dormir, comer y netflix 🙃🙃",895746277,2016-06-22 03:17:45+00:00,0.0,0,0
"Netflix sirve para dos cosas:
-Echar la hueva
-Excusa para adolescentes calientes",2377412424,2016-06-22 03:16:40+00:00,0.0,16,0
"Huele a que hoy me voy a desvelar con mi novio. 😊

NETFLIX.",165213814,2016-06-22 03:04:23+00:00,0.0,9,7
"Tengo a mi hermana viendo high school musical para que sepa lo que es bueno, no lo feo que sale ahora en disney channel",176287510,2016-06-22 02:57:09+00:00,0.0,3,0
Netflix no me deja acabar la tarea,553737850,2016-06-22 02:56:55+00:00,0.0,0,0
"Me urge llegar a mi casa , acostarme y ver netflix 😔",829964834,2016-06-22 02:51:32+00:00,0.0,1,0
"@dhianam Fácil, jugar Fallout 4. Netflix no tiene nada.😜",464013101,2016-06-22 02:44:12+00:00,0.0,0,0
"@FherPonce_ @NetflixLAT minimalista, cosa de acostumbrarse",135959641,2016-06-22 02:40:55+00:00,0.0,0,0
Estoy volviendo a ver mi novela fav en netflix 😊,253259025,2016-06-22 02:33:46+00:00,0.0,0,0
"No sé qué no hiciste o qué debiste hacer. Pero la culpa implica que tu trabajo aún no ha terminado.
 #Daredevil #Netflix",831414930,2016-06-22 02:26:28+00:00,0.0,1,0
"Ahora que soy nini, creo que volveré a mi rutina de Netflix all day all night 😍🙈",115818451,2016-06-22 02:06:10+00:00,0.0,1,0
Estan dando HSM pal pendiente en Disney!,96428852,2016-06-22 02:04:17+00:00,0.0,0,0
"Vacaciones, mi cama y netflix lo saben 🙈",158856442,2016-06-22 01:59:00+00:00,0.0,0,0
"Pues es la netflix, no la armo en el FIFA 💔 https://t.co/bu5GjK4Pdq",266302664,2016-06-22 01:55:48+00:00,0.0,0,0
@NetflixLAT cuando la 6ta temporada de The walking dead!! 😭🙏🏼 porfavor,145257347,2016-06-22 01:43:49+00:00,0.0,0,0
@renatagarzam uno que namas quiere vet netflix en paz 🤔,357512983,2016-06-22 01:42:38+00:00,0.0,0,1
Netflix para el mal de amores.,2484297586,2016-06-22 01:32:02+00:00,0.0,3,0
"@NetflixLAT patético, muy mala actuación, se ve muy mal, se salen de su esencia...",158871884,2016-06-22 01:24:41+00:00,0.0,0,0
"#Netflix se renueva, al ser una marca reconocida a nivel mundial, basta con una letra para saber de qué hablamos N

https://t.co/nLRnanv2IJ",287075879,2016-06-22 01:15:20+00:00,0.0,0,0
No mamesssss ya quiero conocer el Disney de Shanghai😱😱😱🙊🙆🏻,108176864,2016-06-22 01:10:22+00:00,0.0,0,0
"Está buena la nueva serie de #Voltron, ya la pueden ver en @NetflixLAT 💥 https://t.co/IlwbVQQfaG",27969634,2016-06-22 00:39:40+00:00,0.0,0,0
Picadísimos con #ElGranHotel @NetflixLAT @LiLoHeLeNiTa,168266955,2016-06-22 00:38:29+00:00,0.0,1,0
"Ya me acabe Netflix, que sigue en la vida?",25566512,2016-06-22 00:36:36+00:00,0.0,1,0
"Tengo que estudiar y preparar un presentación. 
*Enciende la tv.&gt; Netflix&gt; OITNB*",256217319,2016-06-22 00:32:23+00:00,0.0,0,1
@NetflixLAT ¿Para cuándo la cuarta y quinta temporada de AHS?,280135434,2016-06-22 00:04:06+00:00,0.0,0,1
"Evento #Izzi #Blim (at @ExpoBancomer in Álvaro Obregón, DF, DF) https://t.co/hbqzk2GL3f https://t.co/NEXbX5PlX9",127283969,2016-06-21 23:51:10+00:00,0.0,0,0
@Ricardo_Peralta @NetflixLAT @YouTube LO MEJOR QUE HE VISTO EN ESTOS DIAS,69658545,2016-06-21 23:41:33+00:00,0.0,1,0
Llevo esperando mi pinche y amargada vida para la película de Dory hasta pinche Disney me la espolea. #DiNoAlSpoiler ✊🏾,348777827,2016-06-21 23:23:02+00:00,0.0,0,0
@sofiaaln te acuerdas cuando usaba tu netflix para ver gossip girl?,566954845,2016-06-21 23:21:16+00:00,0.0,0,0
"#MaratónNetflixGDL Gana pase doble para maratón #Netflix en @palccogdl, serás parte de algo relacionado con #OITNB 😏
https://t.co/q9RCah4dnB",1023066764,2016-06-21 23:05:48+00:00,0.0,3,2
Seamos sinceros está bien naco decir «La neta del planeta». La Netflix.,265447965,2016-06-21 22:28:14+00:00,0.0,0,0
"Querida gente bonita de @NetflixLAT, gracias por invitar a saludar a las OITNB ⚡️🌈 https://t.co/PpVQNFhoRT",14378372,2016-06-21 22:22:01+00:00,0.0,68,5
Nomas quiero dormir y despertar en Disney,478162603,2016-06-21 22:21:32+00:00,0.0,0,4
Cuando eres la única de tus roomies que no trabaja y se la pasa toda la tarde viendo películas en netflix 🙊😂😁,1115827316,2016-06-21 22:06:53+00:00,0.0,0,0
"Me gusta dejar de contestar por unas horas en Whatsapp, haciendo el tonto con Netflix o maquillaje 😂",2394996698,2016-06-21 21:58:32+00:00,0.0,0,0
Para esta lluvia: Netflix y @StarbucksMex 😍❤ https://t.co/9D5sKze5ub,232299809,2016-06-21 21:43:43+00:00,0.0,1,0
No importa que es este fuera de casa igual yo estoy viendo mis series. #Scream se pone buena @netflix te la estas rifando!,125086761,2016-06-21 21:36:52+00:00,0.0,0,0
"Ay no, me muero ahí. Y uno pudiendo pensar que todos son de mentiras: https://t.co/tzIGVQSeIR",47037465,2016-06-21 21:21:55+00:00,0.0,0,0
Hoy en películas disney me toca ver Cars 2,332392216,2016-06-21 21:20:27+00:00,0.0,1,0
Lo mejor que uno puede hacer es ver netflix,3008762403,2016-06-21 21:19:19+00:00,0.0,0,0
"@NetflixLAT ¿es en serio ""críes in spanish""? Por favor. En qué cabeza",2779840808,2016-06-21 21:19:08+00:00,0.0,0,0
"Haces que mis martes sean perfectos❤
-Yo hablando con netflix por la serie de Scre4m",781403594,2016-06-21 21:11:45+00:00,0.0,2,0
"@blim siguen sin reproducirse capítulos de RBD La Familia y Mujeres Asesinas, marcan error!",39192639,2016-06-21 21:09:11+00:00,0.0,0,0
"@anavicoes no quiso aplicar el ""su novia creyó que iba a una exhibición de Disney, lo que sucedió después te sorprenderá""",168570944,2016-06-21 20:41:57+00:00,0.0,0,0
"""The black mirror"" 👌😵 6 capítulos #Netflix",239571047,2016-06-21 20:31:12+00:00,0.0,0,0
Dios quiera que si se nos de el viaje a Disney este verano😍,3011577056,2016-06-21 20:29:42+00:00,0.0,0,0
Todo mundo buscando @OITNB en @blim,79865259,2016-06-21 20:25:16+00:00,0.0,0,0
@CRCteresponde @mediatelecom @GERMANARIAS @CRCCol gracias en Ar netflix  ya es 5to operador y aun no hicimos nada y no queda un $ en el pais,455449843,2016-06-21 20:10:33+00:00,0.0,0,0
Vota: ¿Le gustó la elección de Inés Sainz para conducir el primer reality show de Netflix? https://t.co/aC59D9v4Zv,8091552,2016-06-21 20:09:02+00:00,0.0,0,0
¿Alguien más de aquí ya no puede ingresar a Netflix USA? :(,154626737,2016-06-21 19:47:06+00:00,0.0,0,0
Mejor enseñanza de vida que el Rey León no la hay ❤️ #Disney https://t.co/lIPqzr6MVF,145109889,2016-06-21 19:18:03+00:00,0.0,1,0
Soñé que estaba en Disney y que conocía a @StephenCurry30 😂,84423236,2016-06-21 19:00:52+00:00,0.0,0,0
"@NetflixLAT Quisiera saber si tienen la serie de ""V"" invasión extraterrestre de los 80's, aún no contrato sus servicios. Gracias.",3262905452,2016-06-21 18:52:52+00:00,0.0,0,0
Si la vida te da limones ... Ve netflix... Jaja jajajajaja #Netflixteando #ADisfrutarElMomento @… https://t.co/ao99BTYtLC,155120665,2016-06-21 18:50:21+00:00,0.0,0,0
Yo y mi bonita costumbre de terminar leyendo disney,332392216,2016-06-21 18:41:06+00:00,0.0,0,0
La pregunta aquí es ¿Por qué estoy viendo Gravity Falls en Netflix?,145431327,2016-06-21 17:47:50+00:00,0.0,0,0
@DisneyFansMX oigan hagan tours a Disney es que su emoción nos contagia estoy escuchando el podcast y casi me sacan la lagrimita de emoción,108498699,2016-06-21 17:40:15+00:00,0.0,0,0
@lupita_aj @anacaro_v @pamelaaa91 jajaja es que las respuestas de Netflix son geniales y no le contestó a tantos 😝,50235056,2016-06-21 17:34:14+00:00,0.0,0,0
"Oye @NetflixLAT, ¿a dónde me piensas llevar o por qué me vienes a visitar? 😏 https://t.co/h3DF1jGX5p",107491054,2016-06-21 17:34:02+00:00,0.0,30,1
Tan fácil detectar una nota pagada porque desde el jueves anda esto en las redes sociales @elnorte_gente @Disney https://t.co/VXwJSWtv4q,4803217686,2016-06-21 17:16:06+00:00,0.0,0,0
"Netflix decidió apostar por contenido propio, en el que gasta US$5 mil millones, tres veces más que HBO, por cuánto tiempo podrá sostenerse?",44718896,2016-06-21 17:06:15+00:00,0.0,0,1
Que pedo con netflix?,374240225,2016-06-21 16:57:18+00:00,0.0,0,0
Ahorita sí está para el Netflix y shingoss de chillll,952546400,2016-06-21 16:55:48+00:00,0.0,3,0
#ItatiCantoral la más malvada de México llega a @OITNB en #EscuinclaBabosa #CriesInSpanish Tú si sabes @Netflix. https://t.co/kRJ7w8VlzF,4183970954,2016-06-21 16:36:28+00:00,0.0,0,0
"#BuscandoaDory todavía no llega a México, pero puedes ver el nuevo ultra tierno clip https://t.co/S9NALSwSuA https://t.co/PM4vQgmi2k",43908012,2016-06-21 16:31:03+00:00,0.0,5,1
@NetflixLAT @LuMCollado Jajaja mori de risa!,1125194828,2016-06-21 16:25:19+00:00,0.0,1,0
"Noticias | #ZonaTecnológica - @Netflix estrena logo para su app
↘ https://t.co/EsB9XpqLAD https://t.co/yw6QCb2U9e",176280866,2016-06-21 16:02:19+00:00,0.0,0,1
@NetflixLAT Esta genial 😎😎😎🤓🤓🤓.....,4492328893,2016-06-21 16:02:12+00:00,0.0,0,0
"Yo creo un Netflix, café y cobijas.",270676792,2016-06-21 15:55:24+00:00,0.0,0,0
Día para estar en cama y ver Netflix ☁☔,175862279,2016-06-21 15:37:53+00:00,0.0,1,4
Alguien dele un cartón de xwrveza a los de Netflix por su promoción de #OrangeIsTheNewBlack con Soraya Montenegro. 👏👏👏👏,105238519,2016-06-21 15:30:03+00:00,0.0,0,0
Soy de ese 2.9% de la población que le dio penita ajena la campaña de Netflix #Naranjaeselnuevonegro con Itatí Cantoral...neta no.,62947280,2016-06-21 15:28:45+00:00,0.0,10,4
"Pues... Por si andaban con el pendiente, pudo más el amor que la pereza, dejé de ver Netflix y fui a verlo 😍🙆 
#PorTiSoyMejor",210625141,2016-06-21 15:27:15+00:00,0.0,0,0
"Aquí, a improvisar una junta, porque YOLO. (@ Paramount Pictures in Mexico) https://t.co/PNWwf2gaYV",26996751,2016-06-21 14:52:36+00:00,0.0,0,0
"""Me voy a bañar en la noche por que así pierdo menos tiempo en la mañana"" 

Despierta y el baño esta ocupado..  *pone Out There en Netflix 😉",234668815,2016-06-21 14:36:30+00:00,0.0,0,0
Lilo &amp; Stitch está cumpliendo 14 años. #Disney #Ohana https://t.co/2s1C64nDsC,49136849,2016-06-21 14:27:49+00:00,0.0,0,0
Bendito seas Netflix con tus temporadas nuevas ✨ #OITNB #MOTELBATES ❤,285249435,2016-06-21 14:07:55+00:00,0.0,1,0
@carloschicken @NetflixLAT jajajaja es bien mula 🙊😹!,70051732,2016-06-21 14:02:37+00:00,0.0,0,0
"En las escuelas debería haber enfermería con cama, aire acondicionado y Netflix.",892208683,2016-06-21 13:29:22+00:00,0.0,0,0
@NetflixLAT  Cuando las demas temporadas de la leyenda de korra? y. porque star wars the clone wars si esta en el de uaa y hasta en latino?,336129207,2016-06-21 13:28:25+00:00,0.0,0,0
13 tips y trucos que necesitas conocer para ser un experto de Netflix https://t.co/6XY4nEL4QR  por César Acosta,101022652,2016-06-21 13:20:14+00:00,0.0,0,0
A partir de HOY ya puedes reservar para 2017!!!! Contáctame: NarceC@wishingformagictravel.com #DisneyWorld #Disney https://t.co/Y6HXj7OPxe,37869018,2016-06-21 11:14:46+00:00,0.0,0,0
... por que de todos ella. Gracias netflix por arruinar mi salud mental un día mas,268589873,2016-06-21 08:43:03+00:00,0.0,0,0
Enviciandome ahora con @MarcoPoloMP @NetflixLAT,136648423,2016-06-21 08:12:45+00:00,0.0,0,0
Check out this article: Las 5 series españolas que TIENES que ver en Netflix - https://t.co/vYNYXwWXqF https://t.co/vYNYXwWXqF,136648423,2016-06-21 08:06:38+00:00,0.0,1,1
"@nemachtia más bien parecía de #Blim, del asco. 😪",46997815,2016-06-21 08:01:09+00:00,0.0,0,0
"@AngieDeleonM pos me la topé por netflix, vas a terminar viéndola amiga jajaja",241991522,2016-06-21 07:27:47+00:00,0.0,0,0
Quisiera que la serie de Hannah Montana estuviera en netflix,483374210,2016-06-21 07:16:03+00:00,0.0,2,1
"Póngale en Disney Channel, está Hannah Montana.",74589965,2016-06-21 07:13:59+00:00,0.0,1,0
Mi mente necesita de Netflix 😭,316727223,2016-06-21 07:06:00+00:00,0.0,0,0
YA SUBIERON LA NUEVA TEMPORADA DE SCREAM A NETFLIX???,1212724663,2016-06-21 06:56:51+00:00,0.0,0,0
"No entiendo a las mujeres, al igual que lo entiendo a las personas que tienen cable y ven La Familia Peluche en Netflix",86194593,2016-06-21 06:55:29+00:00,0.0,0,0
Casual que pones Netflix a las 7 de la noche y te dan casi las 2 de la mañana 😳😅,151140925,2016-06-21 06:37:33+00:00,0.0,0,1
Me urge un recital Disney de piano 👇🏿,213543531,2016-06-21 06:31:58+00:00,0.0,0,0
@GabyMeza8 @irmamezaf gaby estas igual solo que tu te pones a ver#Netflix,448407122,2016-06-21 06:09:41+00:00,0.0,1,1
"No puedo creer que no esté 30 Rock ni The Mindy Project en Netflix, quiero hablar con el gerente.",480873075,2016-06-21 05:56:00+00:00,0.0,0,0
"#NosFaltaUnTlacuache y empiernarnos a ver ""el netflix""",208835025,2016-06-21 05:46:45+00:00,0.0,1,0
"Mr Healy, la persona mas ignorante de todo Netflix",3227589431,2016-06-21 05:43:07+00:00,0.0,0,0
"Hace falta #Fenomenoide ! (#Freakazoid !)  en @NetflixLAT ...
 Y Jesús en sus corazones",113690695,2016-06-21 05:39:02+00:00,0.0,0,0
Unos se desvelan hablando con su pareja... yo me desvelo viendo Netflix,446980648,2016-06-21 05:33:24+00:00,0.0,2,0
Vamos a entrar a netflix y ver cual toca hoy.,2822590088,2016-06-21 05:23:49+00:00,0.0,0,0
