,key_word,id,tweet,user_id,user_name,date,like,retweet,verified,location,friends,followers
0,,1329210488924688385,"Esa hermosa sensación que da completar el catalogo de plataformas de streaming con Blim y saber que ya podras disfrutat de No Manches Frida, La rosa de Guadalupe, Rebelde etc, etc, las 24hrs del día. https://t.co/jXoc65UM1s",33679258,Pepe_Escobar_,2020-11-18 23:50:50+00:00,0,0,False,"Guadalajara, Jalisco",2273,462
1,,1329209325206859781,"Mis servicios de streaming viendo como contrato Disney Plus, para terminar viendo películas Cuevana. https://t.co/rg9umlQwYP",87568115,IrwingMtz93,2020-11-18 23:46:13+00:00,2,0,False,Querétaro,502,570
2,,1329207605898612736,@Nemoservus @disneyplusla Me sale bien,85738687,pedroj86,2020-11-18 23:39:23+00:00,0,0,False,Ciudad de México,4166,28079
3,,1329206765972582401,"@heart_break3r @disneyplusla Ve, en ajustes y en otras TVs nop jala @disneyplusla en 4k.
Y si @NetflixLAT si jala el 4k y el HDR el @PrimeVideoMX sin pex.
Del nabo los de #disneyplusLA tanto para esta fregadera. https://t.co/cSFOILdQv7",57268162,TheBlackJAV,2020-11-18 23:36:03+00:00,0,0,False,Underworld,1866,3009
4,,1329206303839850498,"Nomas por mmr. 
YA TENGO DISNEY+",82652338,Fer_Valdes_E,2020-11-18 23:34:12+00:00,0,0,False,"Monclova, Coahuila de Zaragoza",1756,1135
5,,1329205057078738949,@GerardoUgalde @TELMEXSoluciona Mejor contratalo directo con Disney Gerry,7573462,Masterstruck,2020-11-18 23:29:15+00:00,1,0,False,Coyoacan Perros,350,72
6,,1329204693986287616,"Para que aprendan en Disney que el cobro extra y súper elevado, a comparación de un boleto de cine, por una película en tu propio servicio de streaming no es buena idea. Sea cual sea la película. https://t.co/oqlTrp9Bns",120678909,Alkualat,2020-11-18 23:27:49+00:00,0,0,False,México City,684,267
7,,1329204064140349445,"@heart_break3r @disneyplusla Mira ahi esta la resolución.  Tengo 55 megas de velocidad.  Baje la app nativa de samsung y en el play 4 pro. Ya hable a #SamsungMembers y ajustaron todavía más la UHD y ni así. 
Es problema de @disneyplusla y su app que no detecta. 
#disneyplusLA https://t.co/WlGiAYK5MD",57268162,TheBlackJAV,2020-11-18 23:25:18+00:00,0,0,False,Underworld,1866,3009
8,,1329203804097527810,Weyes ¿están regalando algo si publican que tienen Disney+ o les dan un descuento en el sat o kheverga?,86971576,rdreal,2020-11-18 23:24:16+00:00,95,8,False,Júpiter,2930,63374
9,,1329203453042847747,no entiendo el mame de disney+ me lo explican? grcs,1066170277,salvaxtl,2020-11-18 23:22:53+00:00,0,0,False,,1497,2708
10,,1329202120411795458,Nomas quiero Disney plus pa ver el planeta del tesoro todo el fin de semana.,2177441855,iamiturria,2020-11-18 23:17:35+00:00,0,0,False,"Jalisco, México",450,289
11,,1329201710984818689,Otra de las razones para contratar Disney+ es Miracle On 34th St (la versión de 1994) ❤️,37785601,girlfromcuu,2020-11-18 23:15:57+00:00,0,0,False,La frontera más fabulosa,404,419
12,,1329199919358414859,"Se me hace una falta de respeto que @izzi_mx @ayudaizzi deje sin la app de @disneyplusla a los suscriptores que solo tienen el servicio de TV, en mi caso tengo el servicio de TV Premium desde hace tres años, el Internet lo tengo con @Telmex que es mucho mejor servicio.",106825153,gil_lagunes,2020-11-18 23:08:50+00:00,0,0,False,"Cancún, Quintana Roo ",1452,222
13,,1329199328489926656,"Mi novia ¿en qué te gastas tu dinero?
Yo: No se
Yo gastando en Spotify,Amazon Prime, Netflix, Disney plus, Claro video, Xbox live gold, pase de batalla de fortnite 😇",1101984181452705793,_Kike45_,2020-11-18 23:06:29+00:00,4,0,False,Orizaba Veracruz Mexico,252,201
14,,1329199326262792192,"Podría entender pero la verdad no lo hago,  la gente emocionadisima por disney+ ... te das cuenta que tenían 30 años (20 para no verme exagerada 👀) sin ver pelis de Disney o no se 🤷‍♀️ sigo en incógnita la verdad 🤭 &amp; i really don't care 😬😬",483160421,casablancabp,2020-11-18 23:06:29+00:00,0,0,False,mex,657,229
15,,1329195880767897600,@disneyplusla ¿dónde están el resto de los episodios de High school musical el musical?,126762279,IsraeliCR1,2020-11-18 22:52:47+00:00,0,0,False,"Zapopan, Jalisco",61,221
16,,1329195215266086913,No entiendo por qué Disney compro  la series de los Simpson ya no quieren hacer más temporadas según no es familiar 🙄🙄,1209238434864218113,aggro_boss,2020-11-18 22:50:09+00:00,0,0,False,en tu agujero,132,81
17,,1329193340970164224,@totalplaymx para cuando pones en tus cajitas @disneyplusla 😒😒😒😒,1189058300366774273,GooBlack4,2020-11-18 22:42:42+00:00,0,0,False,"Mérida, Yucatán",291,19
18,,1329193174775029762,Como que el contenido mi cuenta de Disney+ está un poco rara... https://t.co/6VIBX0Qq12,94830492,VictorEstradaMX,2020-11-18 22:42:02+00:00,0,0,False,"Querétaro Arteaga, México",161,123
19,,1329192946424565762,"Disney plus, Prime vídeo, Netflix ? 

La verdad yo no desperdicio mi tiempo con esas empresas que fomentan el ocio prefiero un buen libro, prepararme un café y fumarme una piedra.",3278589954,Mickeecruz,2020-11-18 22:41:08+00:00,4,0,False,"Monterrey, Nuevo Leon, Mexico ",310,419
20,,1329190025091813377,@disneyplusla Qué hay con las temporadas completas de los Simpson? 😱😱😱#Ouch pagué la suscripción anual para esto? #AyCaramba.,22721422,erickep,2020-11-18 22:29:31+00:00,0,0,False,"Cancun, Mexico",351,175
